"Name","NewName","Statue"
"IMG_20200829_211502.jpg","IMG_20200829_211502.jpg","SAME"
"IMG_20200830_095855.jpg","IMG_20200830_095855.jpg","SAME"
"IMG_20200830_095859.jpg","IMG_20200830_095859.jpg","SAME"
"IMG_20200830_150947.jpg","IMG_20200830_150947.jpg","SAME"
"IMG_20200830_150959.jpg","IMG_20200830_150959.jpg","SAME"
"IMG_20200830_154104.jpg","IMG_20200830_154104.jpg","SAME"
"IMG_20200830_173602.jpg","IMG_20200830_173602.jpg","SAME"
"IMG_20200830_185914.jpg","IMG_20200830_185914.jpg","SAME"
"IMG_20200830_202532.jpg","IMG_20200830_202532.jpg","SAME"
"IMG_20200830_202822.jpg","IMG_20200830_202822.jpg","SAME"
"IMG_20200830_203625.jpg","IMG_20200830_203625.jpg","SAME"
"IMG_20200830_203657.jpg","IMG_20200830_203657.jpg","SAME"
"IMG_20200830_204808.jpg","IMG_20200830_204808.jpg","SAME"
"IMG_20200830_204938.jpg","IMG_20200830_204938.jpg","SAME"
"IMG_20200830_205307.jpg","IMG_20200830_205307.jpg","SAME"
"IMG_20200830_210337.jpg","IMG_20200830_210337.jpg","SAME"
"IMG_20200830_210419.jpg","IMG_20200830_210419.jpg","SAME"
"IMG_20200831_070917.jpg","IMG_20200831_070917.jpg","SAME"
"IMG_20200831_072024.jpg","IMG_20200831_072024.jpg","SAME"
"IMG_20200831_073809.jpg","IMG_20200831_073809.jpg","SAME"
"IMG_20200905_103953.jpg","IMG_20200905_103953.jpg","SAME"
"IMG_20200905_111704.jpg","IMG_20200905_111704.jpg","SAME"
"IMG_20200905_141441.jpg","IMG_20200905_141441.jpg","SAME"
"IMG_20200905_195758.jpg","IMG_20200905_195758.jpg","SAME"
"IMG_20200905_195806.jpg","IMG_20200905_195806.jpg","SAME"
"IMG_20200912_103048.jpg","IMG_20200912_103048.jpg","SAME"
"IMG_20200912_105532.jpg","IMG_20200912_105532.jpg","SAME"
"IMG_20200912_105628.jpg","IMG_20200912_105628.jpg","SAME"
"IMG_20200912_105640.jpg","IMG_20200912_105640.jpg","SAME"
"IMG_20200912_110500.jpg","IMG_20200912_110500.jpg","SAME"
"IMG_20200912_174257.jpg","IMG_20200912_174257.jpg","SAME"
"IMG_20200912_174339.jpg","IMG_20200912_174339.jpg","SAME"
"IMG_20200912_174343.jpg","IMG_20200912_174343.jpg","SAME"
"IMG_20200912_174545.jpg","IMG_20200912_174545.jpg","SAME"
"IMG_20200912_174549.jpg","IMG_20200912_174549.jpg","SAME"
"IMG_20200912_174627.jpg","IMG_20200912_174627.jpg","SAME"
"IMG_20200912_174628.jpg","IMG_20200912_174628.jpg","SAME"
"IMG_20200912_174721.jpg","IMG_20200912_174721.jpg","SAME"
"IMG_20200912_174723.jpg","IMG_20200912_174723.jpg","SAME"
"IMG_20200912_174726.jpg","IMG_20200912_174726.jpg","SAME"
"IMG_20200912_175230.jpg","IMG_20200912_175230.jpg","SAME"
"IMG_20200912_175234.jpg","IMG_20200912_175234.jpg","SAME"
"IMG_20200912_211501.jpg","IMG_20200912_211501.jpg","SAME"
"IMG_20200913_085240.jpg","IMG_20200913_085240.jpg","SAME"
"IMG_20200919_223010.jpg","IMG_20200919_223010.jpg","SAME"
"IMG_20200919_223047.jpg","IMG_20200919_223047.jpg","SAME"
"IMG_20200920_085655.jpg","IMG_20200920_085655.jpg","SAME"
"IMG_20200926_162053.jpg","IMG_20200926_162053.jpg","SAME"
"IMG_20200926_162101.jpg","IMG_20200926_162101.jpg","SAME"
"IMG_20200926_162153.jpg","IMG_20200926_162153.jpg","SAME"
"IMG_20200926_162202.jpg","IMG_20200926_162202.jpg","SAME"
"IMG_20200926_162209.jpg","IMG_20200926_162209.jpg","SAME"
"IMG_20200926_162214.jpg","IMG_20200926_162214.jpg","SAME"
"IMG_20200930_191650.jpg","IMG_20200930_191650.jpg","SAME"
"IMG_20201001_133946.jpg","IMG_20201001_133946.jpg","SAME"
"IMG_20201001_134003.jpg","IMG_20201001_134003.jpg","SAME"
"IMG_20201001_174840.jpg","IMG_20201001_174840.jpg","SAME"
"IMG_20201001_212008.jpg","IMG_20201001_212008.jpg","SAME"
"IMG_20201001_212019.jpg","IMG_20201001_212019.jpg","SAME"
"IMG_20201001_212054.jpg","IMG_20201001_212054.jpg","SAME"
"IMG_20201001_212057.jpg","IMG_20201001_212057.jpg","SAME"
"IMG_20201001_212115.jpg","IMG_20201001_212115.jpg","SAME"
"IMG_20201001_212122.jpg","IMG_20201001_212122.jpg","SAME"
"IMG_20201001_212132.jpg","IMG_20201001_212132.jpg","SAME"
"IMG_20201001_212143.jpg","IMG_20201001_212143.jpg","SAME"
"IMG_20201001_212210.jpg","IMG_20201001_212210.jpg","SAME"
"IMG_20201001_214640.jpg","IMG_20201001_214640.jpg","SAME"
"IMG_20201002_123436.jpg","IMG_20201002_123436.jpg","SAME"
"IMG_20201002_141743.jpg","IMG_20201002_141743.jpg","SAME"
"IMG_20201002_162154.jpg","IMG_20201002_162154.jpg","SAME"
"IMG_20201002_175012.jpg","IMG_20201002_175012.jpg","SAME"
"IMG_20201002_175224.jpg","IMG_20201002_175224.jpg","SAME"
"IMG_20201002_231036.jpg","IMG_20201002_231036.jpg","SAME"
"IMG_20201003_152403.jpg","IMG_20201003_152403.jpg","SAME"
"IMG_20201003_165603.jpg","IMG_20201003_165603.jpg","SAME"
"IMG_20201003_165606.jpg","IMG_20201003_165606.jpg","SAME"
"IMG_20201003_165617.jpg","IMG_20201003_165617.jpg","SAME"
"IMG_20201003_165627.jpg","IMG_20201003_165627.jpg","SAME"
"IMG_20201003_170113.jpg","IMG_20201003_170113.jpg","SAME"
"IMG_20201003_170250.jpg","IMG_20201003_170250.jpg","SAME"
"IMG_20201003_170253.jpg","IMG_20201003_170253.jpg","SAME"
"IMG_20201003_170255.jpg","IMG_20201003_170255.jpg","SAME"
"IMG_20201003_170300.jpg","IMG_20201003_170300.jpg","SAME"
"IMG_20201003_170304.jpg","IMG_20201003_170304.jpg","SAME"
"IMG_20201004_004213.jpg","IMG_20201004_004213.jpg","SAME"
"IMG_20201004_173510.jpg","IMG_20201004_173510.jpg","SAME"
"IMG_20201004_174114.jpg","IMG_20201004_174114.jpg","SAME"
"IMG_20201005_135409.jpg","IMG_20201005_135409.jpg","SAME"
"IMG_20201005_135416.jpg","IMG_20201005_135416.jpg","SAME"
"IMG_20201005_135636.jpg","IMG_20201005_135636.jpg","SAME"
"IMG_20201005_135734.jpg","IMG_20201005_135734.jpg","SAME"
"IMG_20201005_135739.jpg","IMG_20201005_135739.jpg","SAME"
"IMG_20201005_135816.jpg","IMG_20201005_135816.jpg","SAME"
"IMG_20201005_140128.jpg","IMG_20201005_140128.jpg","SAME"
"IMG_20201005_162725.jpg","IMG_20201005_162725.jpg","SAME"
"IMG_20201005_163547.jpg","IMG_20201005_163547.jpg","SAME"
"IMG_20201005_201525.jpg","IMG_20201005_201525.jpg","SAME"
"IMG_20201007_165226.jpg","IMG_20201007_165226.jpg","SAME"
"IMG_20201007_165235.jpg","IMG_20201007_165235.jpg","SAME"
"IMG_20201007_165245.jpg","IMG_20201007_165245.jpg","SAME"
"IMG_20201007_165247.jpg","IMG_20201007_165247.jpg","SAME"
"IMG_20201007_194338.jpg","IMG_20201007_194338.jpg","SAME"
"IMG_20201016_124258.jpg","IMG_20201016_124258.jpg","SAME"
"IMG_20201016_135512.jpg","IMG_20201016_135512.jpg","SAME"
"IMG_20201017_105346.jpg","IMG_20201017_105346.jpg","SAME"
"IMG_20201017_122954.jpg","IMG_20201017_122954.jpg","SAME"
"IMG_20201017_123443.jpg","IMG_20201017_123443.jpg","SAME"
"IMG_20201017_224258.jpg","IMG_20201017_224258.jpg","SAME"
"IMG_20201017_231240.jpg","IMG_20201017_231240.jpg","SAME"
"IMG_20201017_232537.jpg","IMG_20201017_232537.jpg","SAME"
"IMG_20201023_165225.jpg","IMG_20201023_165225.jpg","SAME"
"IMG_20201023_165226.jpg","IMG_20201023_165226.jpg","SAME"
"IMG_20201023_165230.jpg","IMG_20201023_165230.jpg","SAME"
"IMG_20201023_165234.jpg","IMG_20201023_165234.jpg","SAME"
"IMG_20201023_184736.jpg","IMG_20201023_184736.jpg","SAME"
"IMG_20201024_132644.jpg","IMG_20201024_132644.jpg","SAME"
"IMG_20201024_134915.jpg","IMG_20201024_134915.jpg","SAME"
"IMG_20201024_184929.jpg","IMG_20201024_184929.jpg","SAME"
"IMG_20201024_184933.jpg","IMG_20201024_184933.jpg","SAME"
"IMG_20201024_184950.jpg","IMG_20201024_184950.jpg","SAME"
"IMG_20201025_012914.jpg","IMG_20201025_012914.jpg","SAME"
"IMG_20201025_203715.jpg","IMG_20201025_203715.jpg","SAME"
"IMG_20201025_203717.jpg","IMG_20201025_203717.jpg","SAME"
"IMG_20201025_203727.jpg","IMG_20201025_203727.jpg","SAME"
"IMG_20201025_210335.jpg","IMG_20201025_210335.jpg","SAME"
"IMG_20201025_210404.jpg","IMG_20201025_210404.jpg","SAME"
"IMG_20201025_210414.jpg","IMG_20201025_210414.jpg","SAME"
"IMG_20201025_210428.jpg","IMG_20201025_210428.jpg","SAME"
"IMG_20201026_185957.jpg","IMG_20201026_185957.jpg","SAME"
"IMG_20201027_181103.jpg","IMG_20201027_181103.jpg","SAME"
"IMG_20201027_181713.jpg","IMG_20201027_181713.jpg","SAME"
"IMG_20201027_201834.jpg","IMG_20201027_201834.jpg","SAME"
"IMG_20201028_184016.jpg","IMG_20201028_184016.jpg","SAME"
"IMG_20201028_204538.jpg","IMG_20201028_204538.jpg","SAME"
"IMG_20201028_211637.jpg","IMG_20201028_211637.jpg","SAME"
"IMG_20201028_213111.jpg","IMG_20201028_213111.jpg","SAME"
"IMG_20201028_221900.jpg","IMG_20201028_221900.jpg","SAME"
"IMG_20201028_222356.jpg","IMG_20201028_222356.jpg","SAME"
"IMG_20201028_222903.jpg","IMG_20201028_222903.jpg","SAME"
"IMG_20201028_223519.jpg","IMG_20201028_223519.jpg","SAME"
"IMG_20201028_231523.jpg","IMG_20201028_231523.jpg","SAME"
"IMG_20201028_233829.jpg","IMG_20201028_233829.jpg","SAME"
"IMG_20201028_234319.jpg","IMG_20201028_234319.jpg","SAME"
"IMG_20201028_235006.jpg","IMG_20201028_235006.jpg","SAME"
"IMG_20201028_235054.jpg","IMG_20201028_235054.jpg","SAME"
"IMG_20201030_111947.jpg","IMG_20201030_111947.jpg","SAME"
"IMG_20201030_111954.jpg","IMG_20201030_111954.jpg","SAME"
"IMG_20201030_112007.jpg","IMG_20201030_112007.jpg","SAME"
"IMG_20201030_112016.jpg","IMG_20201030_112016.jpg","SAME"
"IMG_20201030_143944.jpg","IMG_20201030_143944.jpg","SAME"
"IMG_20201030_161833.jpg","IMG_20201030_161833.jpg","SAME"
"IMG_20201030_164905.jpg","IMG_20201030_164905.jpg","SAME"
"IMG_20201031_133458.jpg","IMG_20201031_133458.jpg","SAME"
"IMG_20201031_140854.jpg","IMG_20201031_140854.jpg","SAME"
"IMG_20201031_173802.jpg","IMG_20201031_173802.jpg","SAME"
"IMG_20201031_191415.jpg","IMG_20201031_191415.jpg","SAME"
"IMG_20201031_192408.jpg","IMG_20201031_192408.jpg","SAME"
"IMG_20201031_195751.jpg","IMG_20201031_195751.jpg","SAME"
"IMG_20201101_001611.jpg","IMG_20201101_001611.jpg","SAME"
"IMG_20201101_005147.jpg","IMG_20201101_005147.jpg","SAME"
"IMG_20201101_104609.jpg","IMG_20201101_104609.jpg","SAME"
"IMG_20201101_105116.jpg","IMG_20201101_105116.jpg","SAME"
"IMG_20201101_105853.jpg","IMG_20201101_105853.jpg","SAME"
"IMG_20201101_110136.jpg","IMG_20201101_110136.jpg","SAME"
"IMG_20201101_134016.jpg","IMG_20201101_134016.jpg","SAME"
"IMG_20201108_195203.jpg","IMG_20201108_195203.jpg","SAME"
"IMG_20201114_180716.jpg","IMG_20201114_180716.jpg","SAME"
"IMG_20201114_180720.jpg","IMG_20201114_180720.jpg","SAME"
"IMG_20201114_180727.jpg","IMG_20201114_180727.jpg","SAME"
"IMG_20201114_180735.jpg","IMG_20201114_180735.jpg","SAME"
"IMG_20201114_180739.jpg","IMG_20201114_180739.jpg","SAME"
"IMG_20201115_004259.jpg","IMG_20201115_004259.jpg","SAME"
"IMG_20201115_004303.jpg","IMG_20201115_004303.jpg","SAME"
"IMG_20201120_191258.jpg","IMG_20201120_191258.jpg","SAME"
"IMG_20201120_191451.jpg","IMG_20201120_191451.jpg","SAME"
"IMG_20201120_191644.jpg","IMG_20201120_191644.jpg","SAME"
"IMG_20201120_191646.jpg","IMG_20201120_191646.jpg","SAME"
"IMG_20201120_195510.jpg","IMG_20201120_195510.jpg","SAME"
"IMG_20201121_102728.jpg","IMG_20201121_102728.jpg","SAME"
"IMG_20201121_180516.jpg","IMG_20201121_180516.jpg","SAME"
"IMG_20201121_180521.jpg","IMG_20201121_180521.jpg","SAME"
"IMG_20201122_121035.jpg","IMG_20201122_121035.jpg","SAME"
"IMG_20201122_175918.jpg","IMG_20201122_175918.jpg","SAME"
"IMG_20201122_175922.jpg","IMG_20201122_175922.jpg","SAME"
"IMG_20201122_181143.jpg","IMG_20201122_181143.jpg","SAME"
